20662,29339,0.197386,movie
20662,46529,0.190476,movie
20662,33106,0.188982,movie
20662,2486,0.188982,movie
20662,10786,0.188982,movie
20662,417859,0.188982,movie
20662,44865,0.187083,movie
20662,4512,0.18345,movie
20662,86834,0.18334,movie
20662,16651,0.182349,movie
20662,11358,0.178174,movie
20662,8367,0.175466,movie
20662,11509,0.174964,movie
20662,228326,0.169711,movie
57158,49051,0.599205,movie
57158,122917,0.484544,movie
57158,120,0.391254,movie
57158,121,0.382276,movie
57158,2486,0.29192,movie
57158,5494,0.289157,movie
57158,257932,0.285149,movie
57158,122,0.274236,movie
57158,848,0.270868,movie
57158,82702,0.259706,movie
57158,10191,0.231326,movie
57158,294272,0.227002,movie
57158,10800,0.217786,movie
57158,6278,0.21456,movie
57158,10674,0.184302,movie
2268,267935,0.230556,movie
2268,417859,0.220479,movie
2268,44826,0.193892,movie
2268,2309,0.192879,movie
2268,294512,0.190941,movie
2268,33106,0.188982,movie
2268,1911,0.188982,movie
2268,11359,0.188982,movie
2268,11469,0.185312,movie
2268,266647,0.181711,movie
2268,62676,0.179284,movie
2268,68818,0.178174,movie
2268,13600,0.174964,movie
2268,44115,0.174964,movie
2268,15511,0.174964,movie
254,173,0.238145,movie
254,9570,0.238095,movie
254,139998,0.231125,movie
254,57800,0.223607,movie
254,205775,0.214423,movie
254,16320,0.213504,movie
254,188927,0.213201,movie
254,33106,0.208333,movie
254,503,0.206239,movie
254,8619,0.206239,movie
254,11260,0.205738,movie
254,2669,0.203331,movie
254,421,0.194487,movie
254,24575,0.19245,movie
254,58,0.188982,movie
597,24575,0.280158,movie
597,109424,0.26492,movie
597,11036,0.249584,movie
597,205775,0.242779,movie
597,9645,0.240411,movie
597,503,0.228748,movie
597,13994,0.215666,movie
597,2669,0.213776,movie
597,26466,0.213041,movie
597,75986,0.206688,movie
597,1865,0.205422,movie
597,9570,0.200261,movie
597,173,0.198101,movie
597,10384,0.196875,movie
597,33155,0.195004,movie
271110,1771,0.406378,movie
271110,100402,0.372104,movie
271110,68721,0.35783,movie
271110,99861,0.352767,movie
271110,24428,0.329045,movie
271110,102899,0.324799,movie
271110,10138,0.316778,movie
271110,1726,0.304256,movie
271110,127585,0.294245,movie
271110,10195,0.263982,movie
271110,76338,0.260897,movie
271110,54138,0.259706,movie
271110,36657,0.255551,movie
271110,246655,0.251106,movie
271110,11411,0.248465,movie
44833,205126,0.298541,movie
44833,7450,0.264161,movie
44833,4965,0.247156,movie
44833,2114,0.243544,movie
44833,299687,0.233583,movie
44833,849,0.233021,movie
44833,34851,0.227155,movie
44833,68179,0.224045,movie
44833,200,0.219694,movie
44833,87421,0.215686,movie
44833,47933,0.211702,movie
44833,602,0.209609,movie
44833,137113,0.208741,movie
44833,72710,0.204524,movie
44833,679,0.201802,movie
135397,329,0.424774,movie
135397,330,0.414004,movie
135397,88751,0.254925,movie
135397,10077,0.249136,movie
135397,77951,0.229816,movie
135397,35073,0.221455,movie
135397,271110,0.219718,movie
135397,227783,0.218507,movie
